order_id,date,product_id,customer_id,quantity
ORD-06924,04/06/2025,P064,CUST-079,1
ORD-02148,04/06/2025,P066,CUST-352,1
ORD-08973,04/06/2025,P097,CUST-130,2
ORD-08283,04/06/2025,P013,CUST-366,1
ORD-02846,04/06/2025,P043,CUST-176,3
ORD-05817,05/06/2025,P041,CUST-262,1
ORD-06170,05/06/2025,P021,CUST-151,1
ORD-08652,05/06/2025,P009,CUST-046,1
ORD-05746,05/06/2025,P055,CUST-372,1
ORD-08152,05/06/2025,P008,CUST-197,1
ORD-01108,05/06/2025,P010,CUST-069,1
ORD-09517,05/06/2025,P052,CUST-242,2
ORD-01879,05/06/2025,P037,CUST-321,2
ORD-00784,05/06/2025,P029,CUST-282,1
ORD-08208,05/06/2025,P077,CUST-106,1
ORD-09978,05/06/2025,P002,CUST-462,1
ORD-07757,05/06/2025,P071,CUST-026,2
ORD-08008,05/06/2025,P087,CUST-464,3
ORD-07736,05/06/2025,P064,CUST-308,1
ORD-05794,05/06/2025,P046,CUST-366,2
ORD-00245,05/06/2025,P075,CUST-203,1
ORD-06460,05/06/2025,P050,CUST-237,1
ORD-05862,05/06/2025,P025,CUST-039,1
ORD-07489,05/06/2025,P045,CUST-364,3
ORD-01479,05/06/2025,P040,CUST-256,4
ORD-02362,05/06/2025,P045,CUST-110,1
ORD-02566,05/06/2025,P071,CUST-048,1
ORD-02484,05/06/2025,P002,CUST-497,1
ORD-03272,05/06/2025,P011,CUST-249,1
ORD-04070,05/06/2025,P058,CUST-234,1
ORD-03568,05/06/2025,P010,CUST-040,1
ORD-02953,05/06/2025,P009,CUST-228,1
ORD-06183,06/06/2025,P084,CUST-413,1
ORD-00923,06/06/2025,P040,CUST-385,1
ORD-03825,06/06/2025,P024,CUST-019,1
ORD-03506,06/06/2025,P079,CUST-454,2
ORD-05319,06/06/2025,P085,CUST-029,2
ORD-08717,06/06/2025,P048,CUST-213,2
ORD-03084,06/06/2025,P097,CUST-313,2
ORD-00124,06/06/2025,P043,CUST-238,1
ORD-01940,06/06/2025,P070,CUST-198,2
ORD-02242,06/06/2025,P098,CUST-037,1
ORD-01739,06/06/2025,P025,CUST-179,1
ORD-02917,06/06/2025,P035,CUST-271,3
ORD-02528,06/06/2025,P056,CUST-096,3
ORD-01226,06/06/2025,P055,CUST-221,1
ORD-00887,06/06/2025,P048,CUST-449,3
ORD-07017,06/06/2025,P055,CUST-135,1
ORD-07708,06/06/2025,P034,CUST-380,1
ORD-06243,06/06/2025,P033,CUST-221,3
ORD-01391,06/06/2025,P022,CUST-023,1
ORD-03935,07/06/2025,P054,CUST-145,1
ORD-05425,07/06/2025,P007,CUST-202,4
ORD-06286,07/06/2025,P018,CUST-029,1
ORD-01925,07/06/2025,P029,CUST-315,1
ORD-01713,07/06/2025,P078,CUST-308,2
ORD-04651,07/06/2025,P036,CUST-050,3
ORD-06321,07/06/2025,P003,CUST-207,1
ORD-07705,07/06/2025,P041,CUST-204,2
ORD-05112,07/06/2025,P084,CUST-355,4
ORD-00540,07/06/2025,P046,CUST-175,1
ORD-06584,07/06/2025,P004,CUST-317,2
ORD-01954,07/06/2025,P059,CUST-040,1
ORD-00201,07/06/2025,P076,CUST-050,1
ORD-04321,07/06/2025,P060,CUST-139,1
ORD-08001,07/06/2025,P058,CUST-405,4
ORD-00675,07/06/2025,P056,CUST-415,1
ORD-06043,07/06/2025,P008,CUST-026,1
ORD-06599,07/06/2025,P065,CUST-376,1
ORD-07117,07/06/2025,P016,CUST-393,1
ORD-05130,07/06/2025,P065,CUST-194,1
ORD-09305,07/06/2025,P036,CUST-084,2
ORD-07096,07/06/2025,P063,CUST-431,1
ORD-09699,07/06/2025,P043,CUST-166,1
ORD-02563,07/06/2025,P062,CUST-184,1
ORD-03796,07/06/2025,P047,CUST-134,1
ORD-04113,07/06/2025,P054,CUST-271,1
ORD-07835,07/06/2025,P091,CUST-107,1
ORD-02982,07/06/2025,P094,CUST-399,1
ORD-02545,07/06/2025,P055,CUST-019,1
ORD-09727,07/06/2025,P024,CUST-389,1
ORD-02985,07/06/2025,P065,CUST-228,2
ORD-09092,07/06/2025,P039,CUST-493,2
ORD-04160,08/06/2025,P066,CUST-228,1
ORD-08054,08/06/2025,P061,CUST-044,2
ORD-09478,08/06/2025,P052,CUST-291,2
ORD-02784,08/06/2025,P088,CUST-261,1
ORD-06050,08/06/2025,P064,CUST-175,1
ORD-09037,08/06/2025,P100,CUST-362,1
ORD-08891,08/06/2025,P035,CUST-446,1
ORD-05082,08/06/2025,P014,CUST-427,1
ORD-03233,08/06/2025,P080,CUST-075,2
ORD-02436,08/06/2025,P082,CUST-208,1
ORD-04740,08/06/2025,P028,CUST-335,1
ORD-02214,08/06/2025,P035,CUST-349,2
ORD-05681,08/06/2025,P085,CUST-199,3
ORD-00288,08/06/2025,P100,CUST-301,1
ORD-07764,08/06/2025,P063,CUST-138,1
ORD-06692,08/06/2025,P089,CUST-169,1
ORD-03487,08/06/2025,P057,CUST-274,1
ORD-04149,08/06/2025,P051,CUST-060,1
ORD-02493,08/06/2025,P056,CUST-196,3
ORD-07999,08/06/2025,P034,CUST-297,1
ORD-00366,08/06/2025,P028,CUST-160,3
ORD-00236,08/06/2025,P007,CUST-007,1
ORD-02280,08/06/2025,P018,CUST-387,1
ORD-09859,08/06/2025,P019,CUST-051,3
ORD-06834,08/06/2025,P058,CUST-153,1
ORD-07596,09/06/2025,P013,CUST-455,2
ORD-03980,09/06/2025,P083,CUST-329,1
ORD-06509,09/06/2025,P051,CUST-486,2
ORD-01165,09/06/2025,P080,CUST-229,1
ORD-06218,09/06/2025,P054,CUST-047,1
ORD-06791,09/06/2025,P041,CUST-283,2
ORD-03275,09/06/2025,P085,CUST-453,1
ORD-01237,09/06/2025,P015,CUST-363,1
ORD-08636,09/06/2025,P069,CUST-077,1
ORD-05635,09/06/2025,P002,CUST-456,1
ORD-09197,09/06/2025,P014,CUST-146,1
ORD-03926,09/06/2025,P073,CUST-141,1
ORD-05743,09/06/2025,P057,CUST-425,1
ORD-09786,09/06/2025,P010,CUST-183,1
ORD-08912,09/06/2025,P039,CUST-263,1
ORD-06098,09/06/2025,P086,CUST-079,1
ORD-09255,09/06/2025,P045,CUST-472,1
ORD-02176,09/06/2025,P043,CUST-006,3
ORD-08495,09/06/2025,P072,CUST-437,2
ORD-05991,09/06/2025,P098,CUST-216,1
ORD-00799,09/06/2025,P069,CUST-238,1
ORD-04817,09/06/2025,P050,CUST-253,3
ORD-09652,09/06/2025,P092,CUST-348,1
ORD-03505,10/06/2025,P091,CUST-489,3
ORD-06077,10/06/2025,P036,CUST-188,3
ORD-09741,10/06/2025,P036,CUST-021,1
ORD-04933,10/06/2025,P029,CUST-341,1
ORD-09015,10/06/2025,P033,CUST-020,3
ORD-08373,10/06/2025,P048,CUST-003,3
ORD-09519,10/06/2025,P005,CUST-478,3
ORD-08206,10/06/2025,P003,CUST-500,1
ORD-03326,10/06/2025,P024,CUST-208,1
ORD-00406,10/06/2025,P100,CUST-333,1
ORD-08578,10/06/2025,P079,CUST-113,1
ORD-09989,10/06/2025,P076,CUST-069,2
ORD-02292,10/06/2025,P024,CUST-472,2
ORD-04116,10/06/2025,P073,CUST-430,2
ORD-02211,10/06/2025,P084,CUST-082,1
ORD-06985,10/06/2025,P004,CUST-469,4
ORD-00423,10/06/2025,P009,CUST-446,1
ORD-01315,10/06/2025,P024,CUST-483,2
ORD-02829,10/06/2025,P002,CUST-460,1
ORD-02031,10/06/2025,P088,CUST-029,1
ORD-07664,10/06/2025,P074,CUST-473,1
ORD-07423,10/06/2025,P019,CUST-497,1
ORD-08097,11/06/2025,P075,CUST-272,1
ORD-00310,11/06/2025,P005,CUST-393,1
ORD-07628,11/06/2025,P021,CUST-109,1
ORD-01831,11/06/2025,P083,CUST-092,1
ORD-08791,11/06/2025,P100,CUST-021,1
ORD-08264,11/06/2025,P090,CUST-374,1
ORD-07784,11/06/2025,P027,CUST-156,1
ORD-04997,11/06/2025,P041,CUST-282,2
ORD-04244,11/06/2025,P076,CUST-106,5
ORD-05750,11/06/2025,P078,CUST-496,1
ORD-01176,11/06/2025,P100,CUST-053,1
ORD-01356,11/06/2025,P073,CUST-305,1
ORD-05745,11/06/2025,P052,CUST-230,1
ORD-07868,11/06/2025,P006,CUST-500,1
ORD-07881,11/06/2025,P022,CUST-104,4
ORD-00479,11/06/2025,P057,CUST-132,3
ORD-07134,11/06/2025,P019,CUST-354,1
ORD-03519,11/06/2025,P019,CUST-125,3
ORD-01456,11/06/2025,P003,CUST-442,1
ORD-08794,11/06/2025,P087,CUST-064,1
ORD-09694,11/06/2025,P019,CUST-363,1
ORD-07005,11/06/2025,P093,CUST-498,1
ORD-04174,11/06/2025,P026,CUST-430,1
ORD-08696,11/06/2025,P020,CUST-094,2
ORD-09303,11/06/2025,P096,CUST-346,1
ORD-07371,11/06/2025,P076,CUST-034,1
ORD-06046,11/06/2025,P036,CUST-007,1
ORD-09222,11/06/2025,P071,CUST-014,1
ORD-07642,11/06/2025,P018,CUST-215,1
ORD-00638,11/06/2025,P058,CUST-418,1
ORD-01982,11/06/2025,P053,CUST-332,1
ORD-00611,11/06/2025,P096,CUST-377,2
ORD-01139,12/06/2025,P096,CUST-121,2
ORD-08781,12/06/2025,P059,CUST-046,1
ORD-08187,12/06/2025,P047,CUST-179,1
ORD-01053,12/06/2025,P064,CUST-157,5
ORD-01378,12/06/2025,P022,CUST-126,3
ORD-08316,12/06/2025,P055,CUST-100,1
ORD-08381,12/06/2025,P057,CUST-278,1
ORD-09533,12/06/2025,P099,CUST-101,1
ORD-05291,12/06/2025,P046,CUST-425,1
ORD-03230,12/06/2025,P019,CUST-400,1
ORD-07931,12/06/2025,P036,CUST-443,1
ORD-01761,12/06/2025,P094,CUST-152,1
ORD-03872,12/06/2025,P029,CUST-066,4
ORD-07327,12/06/2025,P089,CUST-118,1
ORD-07222,12/06/2025,P074,CUST-498,1
ORD-00864,12/06/2025,P039,CUST-343,1
ORD-07297,12/06/2025,P097,CUST-271,5
ORD-09301,12/06/2025,P011,CUST-436,1
ORD-01518,12/06/2025,P003,CUST-112,1
ORD-04954,12/06/2025,P073,CUST-120,1
ORD-09178,12/06/2025,P072,CUST-436,2
ORD-06128,12/06/2025,P013,CUST-483,1
ORD-07632,12/06/2025,P015,CUST-209,2
ORD-05791,12/06/2025,P040,CUST-375,1
ORD-09272,13/06/2025,P060,CUST-424,2
ORD-01002,13/06/2025,P090,CUST-296,1
ORD-04820,13/06/2025,P001,CUST-408,2
ORD-02024,13/06/2025,P026,CUST-347,1
ORD-06005,13/06/2025,P038,CUST-322,4
ORD-06150,13/06/2025,P004,CUST-259,1
ORD-04293,13/06/2025,P009,CUST-241,2
ORD-05939,13/06/2025,P052,CUST-359,1
ORD-03201,13/06/2025,P008,CUST-154,1
ORD-01801,13/06/2025,P038,CUST-033,1
ORD-09351,13/06/2025,P067,CUST-284,1
ORD-04300,13/06/2025,P065,CUST-458,1
ORD-07947,13/06/2025,P057,CUST-243,3
ORD-04912,13/06/2025,P045,CUST-073,1
ORD-02685,13/06/2025,P042,CUST-053,1
ORD-09074,13/06/2025,P046,CUST-203,1
ORD-05083,13/06/2025,P003,CUST-448,1
ORD-00107,13/06/2025,P075,CUST-297,2
ORD-03802,13/06/2025,P100,CUST-418,1
ORD-04068,13/06/2025,P018,CUST-195,1
ORD-03418,13/06/2025,P077,CUST-493,3
ORD-07838,13/06/2025,P045,CUST-108,1
ORD-06051,13/06/2025,P071,CUST-333,1
ORD-08753,13/06/2025,P028,CUST-139,1
ORD-06308,13/06/2025,P038,CUST-452,1
ORD-03104,13/06/2025,P094,CUST-340,1
ORD-01291,13/06/2025,P041,CUST-122,3
ORD-08020,13/06/2025,P023,CUST-410,1
ORD-00258,13/06/2025,P045,CUST-037,1
ORD-05053,14/06/2025,P048,CUST-110,1
ORD-07841,14/06/2025,P019,CUST-259,1
ORD-02554,14/06/2025,P035,CUST-052,5
ORD-08820,14/06/2025,P014,CUST-375,1
ORD-00090,14/06/2025,P094,CUST-132,1
ORD-06884,14/06/2025,P044,CUST-362,2
ORD-02959,14/06/2025,P097,CUST-039,1
ORD-05433,14/06/2025,P003,CUST-318,1
ORD-09093,14/06/2025,P077,CUST-112,1
ORD-07958,14/06/2025,P018,CUST-297,4
ORD-06545,14/06/2025,P013,CUST-132,1
ORD-03115,14/06/2025,P063,CUST-195,1
ORD-06361,14/06/2025,P021,CUST-140,1
ORD-03849,14/06/2025,P088,CUST-451,1
ORD-08365,14/06/2025,P086,CUST-252,1
ORD-03061,14/06/2025,P056,CUST-171,1
ORD-00389,14/06/2025,P076,CUST-301,1
ORD-06723,14/06/2025,P076,CUST-190,2
ORD-02585,14/06/2025,P028,CUST-189,1
ORD-00793,14/06/2025,P001,CUST-105,1
ORD-07255,14/06/2025,P030,CUST-369,4
ORD-03710,14/06/2025,P028,CUST-232,1
ORD-03313,15/06/2025,P053,CUST-186,2
ORD-04019,15/06/2025,P036,CUST-268,1
ORD-03975,15/06/2025,P048,CUST-326,1
ORD-04647,15/06/2025,P023,CUST-084,1
ORD-08061,15/06/2025,P020,CUST-489,4
ORD-08124,15/06/2025,P096,CUST-422,1
ORD-03924,15/06/2025,P033,CUST-394,2
ORD-08561,15/06/2025,P077,CUST-347,2
ORD-08065,15/06/2025,P096,CUST-269,3
ORD-05738,15/06/2025,P048,CUST-037,1
ORD-03305,15/06/2025,P007,CUST-376,1
ORD-00562,15/06/2025,P022,CUST-136,2
ORD-01149,15/06/2025,P047,CUST-146,1
ORD-06341,15/06/2025,P096,CUST-196,1
ORD-09143,15/06/2025,P093,CUST-465,1
ORD-06612,15/06/2025,P062,CUST-089,1
ORD-02302,15/06/2025,P029,CUST-111,1
ORD-07173,15/06/2025,P051,CUST-323,1
ORD-08804,15/06/2025,P031,CUST-041,1
ORD-09308,15/06/2025,P047,CUST-079,1
ORD-09072,15/06/2025,P011,CUST-018,1
ORD-03174,15/06/2025,P068,CUST-250,1
ORD-00363,15/06/2025,P005,CUST-389,1
ORD-07128,15/06/2025,P066,CUST-481,1
ORD-04152,15/06/2025,P010,CUST-174,1
ORD-02082,15/06/2025,P017,CUST-482,4
ORD-05527,15/06/2025,P013,CUST-271,1
ORD-04238,15/06/2025,P030,CUST-083,1
ORD-05495,15/06/2025,P077,CUST-474,1
ORD-00420,16/06/2025,P020,CUST-157,1
ORD-02715,16/06/2025,P058,CUST-007,1
ORD-02141,16/06/2025,P047,CUST-450,1
ORD-04200,16/06/2025,P062,CUST-257,1
ORD-08090,16/06/2025,P020,CUST-283,3
ORD-09732,16/06/2025,P089,CUST-342,3
ORD-07079,16/06/2025,P042,CUST-177,1
ORD-07171,16/06/2025,P028,CUST-408,1
ORD-07357,16/06/2025,P004,CUST-397,2
ORD-08390,16/06/2025,P003,CUST-452,5
ORD-03189,16/06/2025,P022,CUST-428,2
ORD-09960,16/06/2025,P022,CUST-456,1
ORD-04689,16/06/2025,P088,CUST-002,1
ORD-05775,16/06/2025,P029,CUST-164,1
ORD-06105,16/06/2025,P089,CUST-178,1
ORD-00797,16/06/2025,P004,CUST-489,1
ORD-03574,16/06/2025,P073,CUST-264,1
ORD-07944,16/06/2025,P058,CUST-058,2
ORD-08837,16/06/2025,P050,CUST-067,1
ORD-02346,16/06/2025,P021,CUST-010,1
ORD-09911,16/06/2025,P035,CUST-424,1
ORD-06587,16/06/2025,P075,CUST-001,1
ORD-01994,16/06/2025,P013,CUST-303,1
ORD-01995,17/06/2025,P071,CUST-488,4
ORD-05855,17/06/2025,P021,CUST-303,1
ORD-03785,17/06/2025,P023,CUST-128,1
ORD-08906,17/06/2025,P006,CUST-146,2
ORD-07338,17/06/2025,P056,CUST-194,1
ORD-03059,17/06/2025,P068,CUST-457,1
ORD-06345,17/06/2025,P060,CUST-360,1
ORD-00963,17/06/2025,P019,CUST-326,1
ORD-06549,17/06/2025,P003,CUST-389,1
ORD-09398,17/06/2025,P038,CUST-281,1
ORD-00271,17/06/2025,P072,CUST-007,1
ORD-00526,17/06/2025,P003,CUST-051,4
ORD-01350,17/06/2025,P018,CUST-467,1
ORD-03629,17/06/2025,P068,CUST-080,1
ORD-01877,17/06/2025,P099,CUST-015,1
ORD-06354,17/06/2025,P067,CUST-207,1
ORD-07193,17/06/2025,P026,CUST-120,1
ORD-05680,17/06/2025,P092,CUST-006,1
ORD-08799,17/06/2025,P081,CUST-085,3
ORD-00628,17/06/2025,P014,CUST-422,2
ORD-00714,17/06/2025,P041,CUST-181,1
ORD-09379,17/06/2025,P078,CUST-339,1
ORD-06890,17/06/2025,P060,CUST-147,2
ORD-09654,17/06/2025,P077,CUST-210,1
ORD-08662,17/06/2025,P015,CUST-093,1
ORD-00012,17/06/2025,P006,CUST-302,1
ORD-02957,17/06/2025,P088,CUST-049,5
ORD-04645,17/06/2025,P060,CUST-285,1
ORD-08512,17/06/2025,P099,CUST-382,1
ORD-03810,17/06/2025,P027,CUST-351,2
ORD-06106,18/06/2025,P019,CUST-443,3
ORD-06947,18/06/2025,P066,CUST-346,2
ORD-06575,18/06/2025,P050,CUST-260,1
ORD-09937,18/06/2025,P087,CUST-080,3
ORD-06731,18/06/2025,P073,CUST-394,1
ORD-02653,18/06/2025,P010,CUST-129,1
ORD-08105,18/06/2025,P074,CUST-091,2
ORD-03391,18/06/2025,P046,CUST-260,1
ORD-02446,18/06/2025,P006,CUST-274,1
ORD-04669,18/06/2025,P006,CUST-351,1
ORD-01992,18/06/2025,P067,CUST-496,1
ORD-04666,18/06/2025,P039,CUST-361,1
ORD-03700,18/06/2025,P100,CUST-044,1
ORD-04567,18/06/2025,P044,CUST-168,1
ORD-09284,18/06/2025,P020,CUST-112,1
ORD-03338,18/06/2025,P100,CUST-012,1
ORD-06078,18/06/2025,P052,CUST-371,1
ORD-04154,18/06/2025,P045,CUST-213,1
ORD-01099,18/06/2025,P051,CUST-310,3
ORD-02839,18/06/2025,P089,CUST-426,1
ORD-09662,18/06/2025,P081,CUST-395,1
ORD-04510,18/06/2025,P095,CUST-095,1
ORD-07314,18/06/2025,P052,CUST-089,3
ORD-04939,18/06/2025,P087,CUST-356,4
ORD-03639,18/06/2025,P089,CUST-013,1
ORD-05496,18/06/2025,P062,CUST-434,3
ORD-00649,18/06/2025,P098,CUST-346,3
ORD-04092,18/06/2025,P083,CUST-417,1
ORD-03979,19/06/2025,P036,CUST-011,1
ORD-05382,19/06/2025,P026,CUST-153,1
ORD-09481,19/06/2025,P043,CUST-436,5
ORD-01322,19/06/2025,P064,CUST-104,5
ORD-05280,19/06/2025,P020,CUST-176,1
ORD-02986,19/06/2025,P009,CUST-046,1
ORD-03913,19/06/2025,P001,CUST-099,1
ORD-04940,19/06/2025,P013,CUST-238,1
ORD-03320,19/06/2025,P032,CUST-057,1
ORD-05133,19/06/2025,P068,CUST-007,1
ORD-01836,19/06/2025,P096,CUST-203,1
ORD-07151,19/06/2025,P071,CUST-353,5
ORD-07348,19/06/2025,P024,CUST-345,1
ORD-08032,19/06/2025,P071,CUST-131,1
ORD-05134,19/06/2025,P072,CUST-169,1
ORD-00711,19/06/2025,P056,CUST-031,1
ORD-03486,19/06/2025,P033,CUST-034,2
ORD-03908,19/06/2025,P059,CUST-440,1
ORD-03014,19/06/2025,P082,CUST-118,1
ORD-01388,19/06/2025,P051,CUST-240,4
ORD-03721,19/06/2025,P059,CUST-334,1
ORD-03968,19/06/2025,P017,CUST-209,1
ORD-09884,19/06/2025,P092,CUST-483,1
ORD-06478,19/06/2025,P080,CUST-415,3
ORD-05065,19/06/2025,P087,CUST-138,1
ORD-00308,19/06/2025,P082,CUST-488,2
ORD-05456,19/06/2025,P028,CUST-332,1
ORD-06759,19/06/2025,P071,CUST-102,1
ORD-00976,19/06/2025,P072,CUST-256,4
ORD-02247,19/06/2025,P015,CUST-119,1
ORD-03528,19/06/2025,P004,CUST-111,4
ORD-03845,19/06/2025,P008,CUST-213,1
ORD-01889,19/06/2025,P008,CUST-013,1
ORD-04258,20/06/2025,P100,CUST-259,1
ORD-00204,20/06/2025,P054,CUST-343,1
ORD-01641,20/06/2025,P061,CUST-136,1
ORD-09529,20/06/2025,P053,CUST-098,1
ORD-06396,20/06/2025,P045,CUST-395,1
ORD-07302,20/06/2025,P033,CUST-382,4
ORD-09658,20/06/2025,P080,CUST-410,2
ORD-08019,20/06/2025,P068,CUST-353,2
ORD-03943,20/06/2025,P063,CUST-318,2
ORD-01128,20/06/2025,P095,CUST-105,2
ORD-05297,20/06/2025,P041,CUST-158,1
ORD-07734,20/06/2025,P033,CUST-214,1
ORD-09391,20/06/2025,P100,CUST-468,1
ORD-08012,20/06/2025,P065,CUST-086,2
ORD-01669,20/06/2025,P034,CUST-238,2
ORD-01324,20/06/2025,P001,CUST-416,1
ORD-04192,20/06/2025,P061,CUST-417,1
ORD-03279,20/06/2025,P048,CUST-472,1
ORD-04804,20/06/2025,P051,CUST-219,1
ORD-01357,20/06/2025,P032,CUST-382,1
ORD-02705,20/06/2025,P034,CUST-464,1
ORD-08646,20/06/2025,P082,CUST-493,1
ORD-09102,20/06/2025,P032,CUST-473,1
ORD-09416,20/06/2025,P060,CUST-454,1
ORD-00011,20/06/2025,P089,CUST-457,1
ORD-06264,20/06/2025,P045,CUST-019,5
ORD-09494,20/06/2025,P090,CUST-362,1
ORD-02278,20/06/2025,P090,CUST-198,1
ORD-01600,20/06/2025,P008,CUST-046,1
ORD-05052,20/06/2025,P073,CUST-335,1
ORD-03971,20/06/2025,P046,CUST-127,1
ORD-02111,20/06/2025,P024,CUST-286,2
ORD-03020,20/06/2025,P041,CUST-327,1
ORD-00826,21/06/2025,P040,CUST-152,1
ORD-01901,21/06/2025,P095,CUST-295,2
ORD-08062,21/06/2025,P019,CUST-490,1
ORD-06159,21/06/2025,P031,CUST-499,1
ORD-05106,21/06/2025,P010,CUST-294,2
ORD-04750,21/06/2025,P065,CUST-488,1
ORD-00177,21/06/2025,P040,CUST-051,2
ORD-06242,21/06/2025,P071,CUST-152,2
ORD-08310,21/06/2025,P010,CUST-024,1
ORD-01927,21/06/2025,P044,CUST-138,1
ORD-00414,21/06/2025,P026,CUST-189,1
ORD-03771,21/06/2025,P024,CUST-268,2
ORD-01347,21/06/2025,P025,CUST-022,2
ORD-06627,21/06/2025,P014,CUST-096,1
ORD-04241,21/06/2025,P046,CUST-256,1
ORD-00596,21/06/2025,P038,CUST-257,1
ORD-07262,21/06/2025,P034,CUST-174,1
ORD-07814,21/06/2025,P025,CUST-294,1
ORD-01160,21/06/2025,P004,CUST-202,4
ORD-04336,21/06/2025,P030,CUST-219,2
ORD-08184,21/06/2025,P048,CUST-421,2
ORD-04165,21/06/2025,P073,CUST-425,1
ORD-05078,21/06/2025,P028,CUST-294,2
ORD-02597,21/06/2025,P013,CUST-093,1
ORD-01810,21/06/2025,P089,CUST-167,1
ORD-06104,21/06/2025,P064,CUST-397,3
ORD-04598,21/06/2025,P080,CUST-194,3
ORD-00074,21/06/2025,P005,CUST-015,1
ORD-09466,21/06/2025,P049,CUST-208,1
ORD-06795,21/06/2025,P068,CUST-099,1
ORD-06554,21/06/2025,P026,CUST-186,1
ORD-05959,22/06/2025,P042,CUST-231,1
ORD-05039,22/06/2025,P036,CUST-394,2
ORD-01300,22/06/2025,P098,CUST-425,1
ORD-07981,22/06/2025,P022,CUST-181,2
ORD-01529,22/06/2025,P019,CUST-455,1
ORD-06202,22/06/2025,P016,CUST-207,1
ORD-00351,22/06/2025,P094,CUST-230,1
ORD-07001,22/06/2025,P012,CUST-140,2
ORD-00886,22/06/2025,P099,CUST-393,1
ORD-07806,22/06/2025,P024,CUST-201,1
ORD-02898,22/06/2025,P018,CUST-016,2
ORD-02423,22/06/2025,P038,CUST-177,2
ORD-07918,22/06/2025,P040,CUST-490,3
ORD-07259,22/06/2025,P087,CUST-372,1
ORD-09159,22/06/2025,P082,CUST-037,1
ORD-02099,22/06/2025,P098,CUST-480,1
ORD-02932,22/06/2025,P087,CUST-288,1
ORD-02018,22/06/2025,P071,CUST-329,1
ORD-00658,22/06/2025,P033,CUST-345,3
ORD-03829,22/06/2025,P096,CUST-295,1
ORD-07922,22/06/2025,P073,CUST-172,1
ORD-01509,22/06/2025,P067,CUST-314,4
ORD-02359,22/06/2025,P067,CUST-474,1
ORD-08782,22/06/2025,P014,CUST-099,1
ORD-05524,22/06/2025,P029,CUST-110,1
ORD-06878,22/06/2025,P067,CUST-434,1
ORD-00233,22/06/2025,P071,CUST-226,2
ORD-04166,23/06/2025,P099,CUST-183,3
ORD-04260,23/06/2025,P062,CUST-180,4
ORD-01824,23/06/2025,P018,CUST-355,2
ORD-08133,23/06/2025,P035,CUST-006,1
ORD-06414,23/06/2025,P010,CUST-251,4
ORD-08763,23/06/2025,P017,CUST-300,1
ORD-02970,23/06/2025,P012,CUST-464,1
ORD-03797,23/06/2025,P089,CUST-232,1
ORD-09740,23/06/2025,P069,CUST-164,1
ORD-00199,23/06/2025,P100,CUST-371,3
ORD-00510,23/06/2025,P004,CUST-281,1
ORD-04436,23/06/2025,P023,CUST-090,1
ORD-05019,23/06/2025,P085,CUST-336,1
ORD-02881,23/06/2025,P087,CUST-226,1
ORD-00328,23/06/2025,P057,CUST-346,4
ORD-03234,23/06/2025,P059,CUST-459,1
ORD-01336,23/06/2025,P038,CUST-253,1
ORD-05696,23/06/2025,P077,CUST-212,3
ORD-03151,23/06/2025,P006,CUST-296,1
ORD-04549,23/06/2025,P008,CUST-396,2
ORD-05081,23/06/2025,P054,CUST-467,1
ORD-06583,23/06/2025,P022,CUST-117,2
ORD-00665,23/06/2025,P006,CUST-394,1
ORD-02617,23/06/2025,P059,CUST-012,1
ORD-01924,23/06/2025,P063,CUST-124,1
ORD-05926,23/06/2025,P052,CUST-225,1
ORD-01415,23/06/2025,P081,CUST-418,1
ORD-02927,24/06/2025,P048,CUST-114,1
ORD-08191,24/06/2025,P090,CUST-416,4
ORD-07292,24/06/2025,P089,CUST-266,3
ORD-05759,24/06/2025,P088,CUST-180,1
ORD-04703,24/06/2025,P090,CUST-399,1
ORD-02520,24/06/2025,P035,CUST-360,1
ORD-08527,24/06/2025,P078,CUST-258,3
ORD-05096,24/06/2025,P033,CUST-343,5
ORD-03332,24/06/2025,P046,CUST-071,1
ORD-07034,24/06/2025,P075,CUST-018,1
ORD-09716,24/06/2025,P054,CUST-028,1
ORD-09280,24/06/2025,P051,CUST-269,2
ORD-03116,24/06/2025,P044,CUST-195,1
ORD-01766,24/06/2025,P039,CUST-460,1
ORD-09712,24/06/2025,P050,CUST-300,1
ORD-06107,24/06/2025,P025,CUST-470,1
ORD-04515,24/06/2025,P011,CUST-269,2
ORD-06980,24/06/2025,P007,CUST-059,1
ORD-01189,24/06/2025,P016,CUST-299,2
ORD-05530,24/06/2025,P021,CUST-118,1
ORD-07016,24/06/2025,P009,CUST-200,5
ORD-00770,24/06/2025,P009,CUST-237,1
ORD-05753,24/06/2025,P031,CUST-297,2
ORD-05295,25/06/2025,P019,CUST-454,1
ORD-00024,25/06/2025,P013,CUST-321,1
ORD-07902,25/06/2025,P060,CUST-381,1
ORD-08248,25/06/2025,P086,CUST-160,1
ORD-00801,25/06/2025,P093,CUST-287,2
ORD-06923,25/06/2025,P061,CUST-072,3
ORD-05430,25/06/2025,P035,CUST-095,2
ORD-06895,25/06/2025,P017,CUST-341,1
ORD-02189,25/06/2025,P024,CUST-101,1
ORD-09144,25/06/2025,P056,CUST-460,1
ORD-07219,25/06/2025,P052,CUST-401,1
ORD-09767,25/06/2025,P017,CUST-077,4
ORD-05333,25/06/2025,P098,CUST-350,1
ORD-07466,25/06/2025,P004,CUST-443,4
ORD-07612,25/06/2025,P055,CUST-159,1
